"Read Details","Đọc chi tiết",module,Magento_AdminNotification
"Mark as Read","Đánh dấu đã đọc",module,Magento_AdminNotification
"Are you sure?","Bạn có chắc không?",module,Magento_AdminNotification
Remove,"Hủy bỏ",module,Magento_AdminNotification
"Messages Inbox","Hộp thư",module,Magento_AdminNotification
"You have %1 new system messages","Bạn có %1 hệ thống thư mới",module,Magento_AdminNotification
"You have %1 new system message","Bạn có %1 hệ thống thư mới",module,Magento_AdminNotification
"Incoming Message","Thư đến",module,Magento_AdminNotification
"The message has been marked as Read.","Thư được đánh dấu đã đọc.",module,Magento_AdminNotification
"Please select messages.","Vui lòng chọn thư.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","Tất cả biên bản %1 đã được xóa.",module,Magento_AdminNotification
"The message has been removed.","Thư đã được xóa.",module,Magento_AdminNotification
"Wrong message type","Sai loại tin nhắn",module,Magento_AdminNotification
"Wrong notification ID specified.","Sai thông báo ID.",module,Magento_AdminNotification
"We were unable to synchronize one or more media files. Please refer to the log file for details.","Chúng tôi không thể đồng bộ hóa một hoặc nhiều tệp phương tiện. Vui lòng tham khảo tệp log để biết thêm chi tiết.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","Đồng bộ hóa bộ nhớ phương tiện đã hoàn tất.",module,Magento_AdminNotification
"Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.","Máy chủ web của bạn bị thiết lập không đúng và cho phép truy cập trái phép vào những tệp nhạy cảm.",module,Magento_AdminNotification
"System Messages:","Hệ thống tin nhắn:",module,Magento_AdminNotification
"Critical System Messages","Hệ thống tin nhắn quan trọng",module,Magento_AdminNotification
"Major System Messages","Hệ thống tin nhắn chính",module,Magento_AdminNotification
"System messages","Hệ thống tin nhắn",module,Magento_AdminNotification
"Please correct the data sent.","Xin vui lòng chính xác các dữ liệu được gửi.",module,Magento_AdvancedPricingImportExport
"Entity type model must be an instance of \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType","Loại thực thể mẫu phải là ví dụ của \Magento\CatalogImportExport\Model\Export\Product\Type\AbstractType",module,Magento_AdvancedPricingImportExport
"There are no product types available for export","Không có sẵn loại sản phẩm để xuất khẩu",module,Magento_AdvancedPricingImportExport
"Something went wrong while compiling a list of allowed resources. You can find out more in the exceptions log.","Có vấn đề xảy ra khi dịch danh sách nguồn được cho phép. Bạn có thể tìm thấy nhiều thông tin trong exceptions log.",module,Magento_Authorization
"You created the order.","Bạn đã đặt hàng.",module,Magento_Authorizenet
"Order saving error: %1","Lỗi lưu đơn hàng: %1",module,Magento_Authorizenet
"Please choose a payment method.","Chọn một phương thức thanh toán.",module,Magento_Authorizenet
"Credit Card: xxxx-%1","Thẻ tín dụng: xxxx-%1",module,Magento_Authorizenet
"amount %1","số tiền %1",module,Magento_Authorizenet
failed.,"thất bại.",module,Magento_Authorizenet
successful.,"thành công.",module,Magento_Authorizenet
"Authorize.Net Transaction ID %1.","Authorize.Net ID giao dịch %1.",module,Magento_Authorizenet
authorize,"ủy quyền",module,Magento_Authorizenet
"authorize and capture","Ủy quyền và chấp nhận giao dịch",module,Magento_Authorizenet
capture,"xác nhận giao dịch",module,Magento_Authorizenet
refund,"hoàn trả",module,Magento_Authorizenet
